,KMeans_Cluster,GMM_Cluster,DBSCAN_Cluster,Hierarchical_Cluster
1385,1,3,0,1
1386,1,3,0,1
1387,1,3,0,1
1388,1,3,0,1
1389,1,3,0,1
1390,1,3,0,1
1391,1,3,0,1
1392,1,1,0,1
1393,1,3,0,1
1394,1,3,0,1
1395,1,3,0,1
1396,1,3,0,1
1397,1,1,0,1
1398,1,3,0,1
1399,1,3,0,1
1400,1,3,0,1
1401,3,3,0,1
1402,3,3,0,1
1403,1,3,0,1
1404,1,3,0,1
1405,1,3,0,1
1406,1,3,0,1
1407,1,3,0,1
1408,1,3,0,1
1409,1,1,0,1
1410,1,3,0,1
1411,3,3,0,1
1412,3,3,0,1
1413,1,1,0,1
1414,1,3,0,1
1415,1,1,10,1
1416,1,3,0,1
1417,1,3,0,1
1418,1,3,0,1
1419,1,3,0,1
1420,1,3,0,1
1421,1,3,0,1
1422,1,3,0,1
1423,1,3,0,1
1424,1,3,0,1
1425,1,3,0,1
1426,1,3,0,1
1427,1,3,0,1
1428,1,1,0,1
1429,1,3,0,1
1430,1,1,0,1
1431,1,1,10,1
1432,3,3,0,1
1433,1,3,0,1
1434,1,3,0,1
1435,1,3,0,1
1436,1,3,0,1
1437,1,3,0,1
1438,1,3,0,1
1439,1,3,0,1
1440,1,3,0,1
1441,3,3,0,1
1442,1,3,0,1
1443,1,3,0,1
1444,1,3,0,1
1445,1,3,0,1
1446,1,1,10,1
1447,1,1,0,1
1448,3,3,0,1
1449,1,3,0,1
1450,1,3,0,1
1451,1,3,0,1
1452,1,3,0,1
1453,1,3,0,1
1454,1,3,0,1
1455,3,3,0,1
1456,3,3,0,1
1457,1,3,0,1
1458,1,3,0,1
1459,3,3,0,1
1460,3,3,0,1
1461,1,3,0,1
1462,3,3,0,1
1463,3,3,0,1
1464,3,3,0,1
1465,1,3,0,1
1466,1,3,0,1
1467,3,3,0,1
1468,3,3,0,1
1469,3,3,0,1
1470,3,3,0,1
1471,3,3,0,1
1472,3,3,0,1
1473,1,3,0,1
1474,0,0,3,0
1475,0,0,3,0
1476,0,0,3,0
1477,0,0,3,0
1478,0,0,3,0
1479,0,0,3,0
1480,0,0,3,0
1481,0,0,3,0
1482,0,0,3,1
1483,0,0,3,0
1484,0,0,3,0
1485,0,0,3,0
1486,0,0,3,0
1487,0,0,3,0
1488,0,0,3,0
1489,0,0,3,0
1490,0,0,3,0
1491,0,0,3,0
1492,0,0,3,0
1493,0,0,3,0
1494,0,0,3,1
1495,0,0,3,0
1496,0,0,3,0
1497,0,0,3,0
1498,0,0,3,0
1499,0,0,3,0
1500,0,0,3,0
1501,0,0,3,0
1502,0,0,3,0
1503,0,0,3,0
1505,0,0,3,0
1507,0,0,3,0
1508,0,0,3,0
1509,0,0,3,0
1510,0,0,12,0
1513,0,0,3,0
1514,0,0,3,0
1515,0,0,3,1
1516,0,0,3,0
1517,0,0,3,0
1518,0,0,3,0
1519,0,0,3,0
1520,0,0,3,0
1521,0,0,3,0
1522,0,0,3,0
1523,0,0,3,0
1524,0,0,3,0
1525,0,0,3,0
1526,0,0,3,0
1528,0,0,3,1
1529,0,0,3,0
1530,0,0,3,0
1531,0,0,3,0
1532,0,0,3,0
1533,0,0,3,0
1534,0,0,3,0
1535,0,0,3,0
1536,0,0,3,0
1537,0,0,3,1
1538,0,0,3,0
1539,0,0,3,0
1540,0,0,3,0
1541,0,0,3,0
1542,0,0,3,0
1543,0,0,3,1
1544,0,0,3,0
1545,0,0,3,0
1546,0,0,3,0
1547,0,0,3,0
1548,0,0,3,0
1549,0,0,3,0
1550,0,0,3,0
1551,0,0,3,0
1552,0,0,3,0
1553,0,0,3,0
1554,0,0,3,0
1555,0,0,3,0
1556,0,0,3,0
1557,0,0,3,0
1558,0,0,3,0
1559,0,0,3,0
1560,0,0,3,0
1561,0,0,3,0
1562,0,0,3,0
1563,0,0,3,0
1564,0,0,3,0
1565,0,0,3,0
1566,0,0,3,0
1567,0,0,3,0
1568,0,0,3,0
1569,0,0,3,0
1570,0,0,3,0
1571,0,0,3,0
1572,0,0,3,0
1573,0,0,3,0
1574,0,0,3,0
1575,0,0,3,0
1576,0,0,3,1
1577,0,0,3,0
1578,0,0,3,0
1579,0,0,3,0
1580,0,0,3,0
1581,0,0,3,1
1582,0,0,3,0
1583,0,0,3,0
1584,0,0,3,0
1585,0,0,3,0
1586,0,0,3,0
1587,0,0,3,0
1588,0,0,3,0
1589,0,0,3,0
1590,0,0,3,0
1591,0,0,3,0
1592,0,0,3,0
1593,0,0,3,0
1594,0,0,3,0
1595,0,0,3,0
1596,0,0,3,0
1597,0,0,3,0
1598,0,0,3,0
1599,0,0,3,0
1600,0,0,3,0
1601,0,0,3,0
1602,0,0,3,0
1603,0,0,3,0
1604,0,0,8,0
1605,0,0,3,0
1606,0,0,3,0
1607,0,0,3,0
1608,0,0,3,0
1609,0,0,3,0
1610,0,0,3,1
1611,0,0,3,0
1612,0,0,3,0
1613,0,0,3,0
1614,0,0,3,0
1615,0,0,3,1
1616,0,0,3,0
1617,0,0,3,0
1618,0,0,3,0
1619,0,0,3,0
1620,0,0,3,0
1621,0,0,3,0
1622,0,0,3,0
1623,0,0,3,0
1624,0,0,3,0
1625,0,0,3,0
1626,0,0,3,0
1627,0,0,3,0
1628,0,0,3,0
1629,0,0,3,0
1630,0,0,8,0
1631,0,0,3,0
1632,0,0,3,0
1633,0,0,3,0
1634,0,0,3,0
1635,0,0,3,0
1636,0,0,8,0
1637,0,0,3,0
1638,0,0,3,0
1639,0,0,3,0
1640,0,0,3,0
1641,0,0,3,0
1642,0,0,3,1
1643,0,0,3,0
1644,0,0,3,0
1645,0,0,3,0
1646,0,0,3,0
1647,0,0,3,0
1648,0,0,3,0
1649,0,0,3,0
1650,0,0,3,0
1651,0,0,3,0
1652,0,0,3,0
1653,0,0,3,0
1654,0,0,3,0
1655,0,0,3,0
1656,0,0,3,0
1657,0,0,3,0
1658,0,0,3,0
1659,0,0,3,0
1660,0,0,3,0
1661,0,0,3,0
1662,0,0,3,0
1663,0,0,3,0
1664,0,0,3,0
1665,0,0,3,0
1666,0,0,3,1
1667,0,0,3,0
1668,0,0,3,0
1669,0,0,3,0
1670,0,0,3,0
1671,0,0,3,0
1672,0,0,3,0
1673,0,0,3,0
1674,0,0,3,1
1675,0,0,3,0
1676,0,0,3,0
1677,0,0,3,0
1678,0,0,3,0
1679,0,0,3,0
1680,0,0,3,0
1681,0,0,3,0
1682,0,0,3,0
1683,0,0,3,0
1684,0,0,3,0
1685,0,0,3,0
1686,0,0,3,0
1687,0,0,8,0
1688,0,0,3,0
1689,0,0,8,0
1690,0,0,3,0
1691,0,0,3,0
1692,0,0,3,0
1693,0,0,3,0
1694,0,0,3,0
1695,0,0,3,0
1696,0,0,12,0
1697,0,0,3,0
1698,0,0,3,0
1699,0,0,3,0
1700,0,0,3,0
1701,0,0,3,0
1702,0,0,3,0
1703,0,0,3,0
1704,0,0,3,0
1705,0,0,3,0
1706,0,0,3,0
1707,0,0,3,0
1708,0,0,3,0
1709,0,0,3,0
1710,0,0,3,1
1711,0,0,3,0
1712,0,0,3,0
1713,0,0,3,0
1714,0,0,3,1
1715,0,0,3,0
1716,0,0,3,0
1717,0,0,3,0
1718,0,0,3,0
1719,0,0,3,1
1720,0,0,3,0
1721,0,0,3,0
1722,3,3,13,0
1723,1,3,6,1
1724,1,3,6,1
1725,3,3,4,0
1726,1,3,0,1
1727,1,3,0,1
1728,1,3,6,1
1729,1,3,0,1
1730,1,3,0,1
1731,1,3,0,1
1732,1,1,0,1
1733,2,2,5,2
1734,2,2,5,2
1735,2,2,5,2
1736,2,2,5,2
1737,2,2,5,2
1738,2,2,5,2
1739,2,2,5,2
1740,2,2,5,2
1741,3,3,13,0
1742,2,2,5,2
1743,2,2,5,2
1744,2,2,5,2
1745,2,2,5,2
1746,2,2,5,2
1747,2,2,5,2
1748,2,2,5,2
1749,1,3,6,1
1750,2,2,5,2
1751,2,2,5,2
1752,2,2,5,2
1753,2,2,5,2
1754,2,2,5,2
1755,2,2,5,2
1756,2,2,5,2
1757,3,3,13,0
1758,3,3,4,0
1759,3,3,4,0
1760,1,3,0,1
1761,3,3,4,0
1762,3,3,4,0
1763,3,3,13,0
1764,3,3,13,0
1765,1,3,6,1
1766,1,3,0,1
1767,1,3,0,1
1768,1,3,0,1
1769,1,1,0,1
1770,2,2,5,2
1771,2,2,5,2
1772,2,2,5,2
1773,2,2,5,2
1774,2,2,5,2
1775,2,2,5,2
1776,2,2,5,2
1777,2,2,5,2
1778,2,2,5,2
1779,2,2,5,2
1780,2,2,5,2
1781,1,3,0,1
1782,1,3,0,1
1783,1,3,0,1
1784,1,3,6,1
1785,1,3,6,1
1786,1,3,0,0
1787,3,3,13,0
1788,3,3,4,0
1789,1,3,0,1
1790,1,3,6,1
1791,1,3,6,1
1792,1,3,0,1
1793,2,2,5,2
1794,2,2,5,2
1795,2,2,5,2
1796,2,2,5,2
1797,2,2,5,2
1798,2,2,5,2
1799,2,2,5,2
1800,2,2,5,2
1801,2,2,5,2
1802,2,2,5,2
1803,1,1,6,1
1804,1,3,6,1
1805,1,3,6,1
1806,1,3,6,1
1807,1,3,6,1
1808,3,3,19,0
1809,3,3,4,0
1810,3,3,4,0
1811,3,3,19,0
1812,3,3,19,0
1813,3,3,4,0
1814,1,3,6,1
1815,1,3,0,1
1816,1,3,6,1
1817,1,3,10,1
1818,1,3,10,1
1819,1,3,0,1
1820,1,3,10,1
1821,1,3,10,1
1822,2,2,5,2
1823,1,3,10,1
1824,2,2,5,2
1825,2,2,5,2
1826,1,3,0,1
1827,1,3,0,1
1828,1,3,0,1
1829,1,3,10,1
1830,1,3,0,1
1831,1,3,0,1
1832,1,3,6,1
1833,1,3,6,1
1834,1,3,6,1
1835,1,3,6,1
1836,3,3,13,0
1837,3,3,4,0
1838,3,3,4,0
1839,3,3,4,0
1840,3,3,13,0
1841,3,3,13,0
1842,1,3,6,1
1843,1,3,0,1
1844,1,3,0,1
1845,1,3,0,1
1846,1,1,0,1
1847,2,2,5,2
1848,2,2,5,2
1849,2,2,5,2
1850,2,2,5,2
1851,2,2,5,2
1852,2,2,5,2
1853,2,2,5,2
1854,2,2,5,2
1855,2,2,5,2
1856,1,3,10,1
1857,1,3,6,1
1858,3,3,19,0
1859,2,2,5,2
1860,2,2,5,2
1861,1,3,10,1
1862,1,3,0,1
1863,1,3,10,1
1864,1,3,10,1
1865,1,3,6,1
1866,2,2,5,2
1867,2,2,5,2
1868,2,2,5,2
1869,2,2,5,2
1870,2,2,5,2
1871,2,2,5,2
1872,2,2,5,2
1873,2,2,5,2
1874,1,1,6,1
1875,1,3,6,1
1876,1,3,6,1
1877,1,3,6,1
1878,1,3,6,1
1879,3,3,19,0
1880,3,3,4,0
1881,1,3,6,1
1882,1,3,6,1
1883,3,3,4,0
1884,3,3,19,0
1885,2,2,5,2
1886,3,3,4,0
1887,3,3,19,0
1888,1,3,10,1
1889,1,3,10,1
1890,1,3,0,1
1891,1,3,0,1
1892,1,3,0,1
1893,1,1,6,1
1894,1,3,6,1
1895,1,3,6,1
1896,1,3,6,1
1897,1,3,10,1
1898,1,3,10,1
1899,3,3,19,0
1900,1,3,10,1
1901,1,3,10,1
1902,1,3,10,1
1903,1,3,10,1
1904,1,3,6,1
1905,1,3,6,1
1906,1,3,6,1
1907,3,3,4,0
1908,3,3,19,0
1909,3,3,19,0
1910,3,3,4,0
1911,1,3,10,1
1912,1,3,10,1
1913,1,3,0,1
1914,3,3,0,0
1915,3,3,0,0
1916,3,3,0,0
1918,3,3,0,1
1919,3,3,0,1
1920,3,3,0,0
1921,3,3,0,0
1922,3,3,0,0
1923,3,3,0,0
1924,3,3,0,0
1925,3,3,0,0
1926,3,3,0,0
1927,3,3,0,0
1928,3,3,0,0
1929,3,3,0,0
1930,3,3,0,0
1931,3,3,0,0
1932,3,3,0,1
1933,3,3,0,0
1934,3,3,0,0
1935,3,3,0,0
1936,3,3,0,0
1937,3,3,0,1
1938,3,3,0,1
1939,3,3,0,1
1940,3,3,0,1
1941,3,3,0,1
1942,3,3,0,1
1943,3,3,0,1
1945,3,3,0,1
1946,3,3,0,1
1947,3,3,0,1
1948,3,3,0,1
1949,3,3,0,1
1950,3,3,0,1
1951,3,3,0,1
1952,3,3,0,1
1953,3,3,0,0
1954,3,3,0,1
1955,3,3,0,1
1956,3,3,0,1
1957,3,3,0,1
1958,3,3,0,1
1959,3,3,0,1
1960,3,3,0,1
1961,3,3,0,0
1962,3,3,0,1
1963,3,3,0,0
1964,3,3,0,0
1965,3,3,0,0
1966,3,3,0,0
1967,3,3,0,0
1968,3,3,0,1
1969,3,3,0,1
1970,3,3,0,1
1971,3,3,0,1
1972,3,3,0,1
1973,3,3,0,0
1974,3,3,0,0
1975,3,3,0,0
1976,3,3,0,0
1977,3,3,0,0
1978,3,3,0,0
1979,3,3,0,0
1980,3,3,3,1
1981,3,3,0,0
1982,3,3,0,0
1983,3,3,0,0
1984,3,3,0,0
1985,3,3,0,0
1986,3,3,0,0
1987,3,3,0,1
1988,3,3,0,1
1989,3,3,0,1
1990,3,3,0,0
1991,3,3,0,0
1992,3,3,0,0
1993,3,3,0,1
1994,3,3,0,1
1995,3,3,0,1
1996,3,3,0,1
1997,3,3,0,0
1998,3,3,0,1
1999,3,3,0,0
2000,3,3,0,0
2001,3,3,0,1
2002,3,3,0,1
2003,3,3,3,1
2004,3,3,0,0
2005,3,3,0,0
2006,3,3,0,0
2007,3,3,0,0
2008,3,3,0,1
2009,3,3,0,1
2010,3,3,0,1
2011,3,3,0,1
2012,3,3,0,0
2013,3,3,0,0
2014,3,3,0,0
2015,3,3,0,1
2016,3,3,0,0
2017,3,3,0,0
2018,3,3,0,0
2019,3,3,0,0
2020,3,3,0,0
2021,3,3,0,1
2022,3,3,0,1
2023,3,3,0,1
2024,3,3,0,1
2025,3,3,0,1
2026,3,3,0,1
2027,3,3,0,1
2028,3,3,0,0
2029,3,3,0,1
2030,3,3,0,1
2031,3,3,0,1
2032,3,3,0,1
2033,3,3,0,1
2034,3,3,0,1
2035,3,3,0,1
2036,3,3,0,1
2037,3,3,0,1
2038,3,3,0,1
2039,3,3,0,1
2040,3,3,0,1
2041,3,3,0,1
2042,3,3,0,1
2043,3,3,0,1
2044,3,3,0,1
2045,3,3,0,0
2046,3,3,0,1
2047,3,3,0,0
2048,3,3,0,0
2049,3,3,0,1
2050,3,3,0,1
2051,3,3,0,1
2052,3,3,0,1
2053,3,3,0,1
2054,3,3,0,1
2055,3,3,0,1
2056,3,3,0,1
2057,3,3,0,0
2058,3,3,0,0
2059,3,3,0,0
2060,3,3,0,0
2061,3,3,0,0
2062,3,3,3,1
2063,3,3,3,1
2064,3,3,3,1
2065,3,3,0,0
2066,3,3,0,0
2067,3,3,0,0
2068,3,3,0,0
2069,3,3,0,0
2070,3,3,0,1
2071,3,3,0,1
2072,3,3,3,1
2073,3,3,0,0
2074,3,3,0,0
2075,3,3,0,0
2076,3,3,0,0
2077,3,3,0,0
2078,3,3,0,0
2079,3,3,0,1
2080,3,3,0,0
2081,3,3,0,0
2082,3,3,0,0
2083,3,3,0,1
2084,3,3,0,1
2085,3,3,0,1
2086,3,3,0,1
2087,3,3,0,1
2088,3,3,0,1
2089,3,3,0,1
2090,3,3,0,1
2091,3,3,0,1
2092,3,3,0,1
2093,3,3,0,1
2094,3,3,0,1
2095,3,3,0,1
2096,3,3,0,1
2097,3,3,0,1
2098,3,3,0,1
2099,3,3,0,1
2100,3,3,0,0
2101,3,3,0,0
2102,3,3,0,0
2103,3,3,0,0
2104,3,3,0,1
2105,3,3,0,0
2106,3,3,0,0
2107,3,3,0,0
2108,3,3,0,0
2109,3,3,0,0
2110,3,3,0,0
2111,3,3,0,0
2112,3,3,0,0
2113,3,3,0,1
2114,3,3,0,0
2115,3,3,0,1
2116,3,3,0,1
2117,3,3,0,1
2118,3,3,0,1
2119,3,3,0,1
2120,3,3,0,0
2121,3,3,0,0
2122,3,3,0,0
2123,3,3,0,0
2124,3,3,0,0
2125,3,3,0,1
2126,3,3,0,1
2127,3,3,0,0
2128,3,3,0,0
2129,3,3,0,0
2130,3,3,0,0
2131,3,3,0,0
2132,3,3,0,0
2133,3,3,0,0
2134,3,3,0,1
2135,3,3,0,1
2136,3,3,0,0
2137,3,3,0,0
2138,3,3,0,1
2139,3,3,0,0
2140,3,3,0,0
2141,3,3,3,1
2142,3,3,0,1
2143,3,3,0,1
2144,3,3,0,1
2145,3,3,0,1
2146,3,3,0,1
2147,3,3,0,1
2148,3,3,0,1
2149,3,3,0,0
2150,3,3,0,1
2151,3,3,0,1
2152,3,3,0,0
2153,3,3,0,0
2154,3,3,0,1
2155,3,3,0,0
2156,3,3,0,0
2157,3,3,0,1
2158,3,3,0,0
2159,3,3,0,0
2160,3,3,0,0
2161,3,3,0,0
2162,3,3,0,0
2163,3,3,0,0
2164,3,3,0,0
2165,3,3,0,1
2166,3,3,0,1
2167,3,3,0,0
2168,3,3,0,0
2169,3,3,0,1
2170,3,3,0,1
2171,3,3,0,1
2172,3,3,0,1
2173,3,3,0,1
2174,3,3,0,1
2175,3,3,0,1
2176,3,3,0,1
2177,3,3,0,1
2178,3,3,0,1
2179,3,3,0,1
2180,3,3,0,1
2181,3,3,0,1
2182,3,3,0,1
2183,3,3,0,1
2184,3,3,0,0
2185,3,3,0,0
2186,3,3,0,0
2187,3,3,0,0
2188,3,3,0,0
2189,3,3,0,0
2190,3,3,0,0
2191,3,3,0,0
2192,3,3,0,0
2193,3,3,0,1
2194,3,3,0,1
2195,3,3,0,0
2196,3,3,0,0
2197,3,3,0,1
2198,3,3,0,0
2199,3,3,0,1
2200,3,3,0,1
2201,3,3,0,1
2202,3,3,0,1
2203,3,3,0,1
2204,3,3,0,1
2205,3,3,0,1
2206,3,3,0,1
2207,3,3,0,1
2208,3,3,0,1
2209,3,3,0,1
2210,3,3,0,1
2211,3,3,0,1
2212,3,3,0,0
2213,3,3,0,1
2214,3,3,0,1
2215,3,3,0,0
2216,3,3,0,0
2217,3,3,0,0
2218,3,3,0,1
2219,3,3,0,0
2220,1,3,0,1
2221,1,3,0,1
2222,1,3,0,1
2223,1,3,0,1
2224,1,3,0,1
2225,1,3,0,1
2226,1,3,0,1
2227,1,3,0,1
2228,1,3,0,1
2229,1,3,0,1
2230,1,3,0,1
2231,1,3,0,1
2232,1,3,0,1
2233,1,3,0,1
2234,1,3,0,1
2235,1,3,0,1
2236,1,3,0,1
2237,1,3,0,1
2238,1,3,0,1
2239,1,3,0,1
2240,1,3,0,1
2241,1,3,0,1
2242,1,3,0,1
2243,1,3,0,1
2244,1,3,0,1
2245,1,3,0,1
2246,1,3,0,1
2247,1,3,0,1
2248,1,3,0,1
2249,1,3,0,1
2250,1,3,0,1
2251,1,3,0,1
2252,1,3,0,1
2253,1,3,0,1
2254,3,3,0,1
2255,1,3,0,1
2256,1,3,0,1
2257,3,1,0,1
2258,1,3,0,1
2259,1,3,0,1
2260,1,3,0,1
2261,1,3,0,1
2262,1,3,0,1
2263,1,3,0,1
2264,1,3,0,1
2265,1,3,0,1
2266,1,3,0,1
2267,1,3,0,1
2268,1,3,0,1
2269,1,3,0,1
2270,1,3,0,1
2271,1,3,0,1
2272,1,3,0,1
2273,1,3,0,1
2274,1,3,0,1
2275,1,3,0,1
2276,1,3,0,1
2277,1,3,0,1
2278,1,3,0,1
2279,1,3,0,1
2280,1,3,0,1
2281,1,3,0,1
2282,1,3,0,1
2283,1,3,0,1
2284,1,3,0,1
2285,1,3,0,1
2286,1,3,0,1
2287,1,3,0,1
2288,1,3,0,1
2289,3,3,0,1
2290,1,3,0,1
2291,1,3,0,1
2292,1,3,0,1
2293,1,3,0,1
2294,1,3,0,1
2295,3,3,0,1
2296,1,3,0,1
2297,1,3,0,1
2298,1,3,0,1
2299,1,3,0,1
2300,1,3,0,1
2301,1,3,0,1
2302,1,3,0,1
2303,1,3,0,1
2304,1,3,0,1
2305,1,3,0,1
2306,1,3,0,1
2307,1,3,0,1
2308,1,3,0,1
2309,1,3,0,1
2310,1,3,0,1
2311,1,3,0,1
2312,1,3,0,1
2313,3,1,0,1
2314,1,3,0,1
2315,1,3,0,1
2316,1,3,0,1
2317,3,1,0,1
2318,1,3,0,1
2319,1,3,0,1
2320,1,3,0,1
2321,1,3,0,1
2322,1,3,0,1
2323,1,3,0,1
2324,1,3,0,1
2325,1,3,0,1
2326,1,3,0,1
2327,1,3,0,1
2328,1,3,0,1
2329,1,3,0,1
2330,1,3,0,1
2331,1,3,0,1
2332,1,3,0,1
2333,1,3,0,1
2334,1,3,0,1
2335,1,3,0,1
2336,1,3,0,1
2337,1,3,0,1
2338,1,3,0,1
2339,1,3,0,1
2340,1,3,0,1
2341,1,3,0,1
2342,1,3,0,1
2343,1,3,0,1
2344,1,3,0,1
2345,1,3,0,1
2346,1,3,0,1
2347,1,3,0,1
2348,1,3,0,1
2349,1,3,0,1
2350,1,3,0,1
2351,1,3,0,1
2352,1,3,0,1
2353,1,3,0,1
2354,1,3,0,1
2355,1,3,0,1
2356,1,3,0,1
2357,1,3,0,1
2358,1,3,0,1
2359,1,3,0,1
2360,1,3,0,1
2361,1,3,0,1
2362,1,3,0,1
2363,3,3,0,1
2364,1,3,0,1
2365,1,3,0,1
2366,1,3,0,1
2367,1,3,0,1
2368,1,3,0,1
2369,3,1,0,1
2370,1,3,0,1
2371,1,3,0,1
2372,1,3,0,1
2373,1,3,0,1
2374,1,3,0,1
2375,3,3,0,1
2376,1,3,0,1
2377,1,3,0,1
2378,1,3,0,1
2379,1,3,0,1
2380,3,3,0,1
2381,1,3,0,1
2382,1,3,0,1
2383,1,3,0,1
2384,1,3,0,1
2385,1,3,0,1
2386,3,1,0,1
2387,1,3,0,1
2388,1,3,0,1
2389,1,3,0,1
2390,1,3,0,1
2391,1,3,0,1
2392,1,3,0,1
2393,1,3,0,1
2394,1,3,0,1
2395,1,3,0,1
2396,1,3,0,1
2397,1,3,0,1
2398,1,3,0,1
2399,1,3,0,1
2400,1,3,0,1
2401,1,3,0,1
2402,1,3,0,1
2403,1,3,0,1
2404,1,3,0,1
2405,1,3,0,1
2406,1,3,0,1
2407,1,3,0,1
2408,1,3,0,1
2409,1,3,0,1
2410,1,3,0,1
2411,1,3,0,1
2412,1,3,0,1
2413,1,3,0,1
2414,1,3,0,1
2415,1,3,0,1
2416,3,1,0,1
2417,1,3,0,1
2418,3,3,0,1
2419,3,3,0,1
2420,3,3,0,1
2421,3,3,0,1
2422,1,3,10,1
2423,1,3,10,1
2424,1,3,10,1
2425,1,3,10,1
2426,1,3,10,1
2427,1,1,0,1
2428,1,3,10,1
2429,1,3,10,1
2430,1,3,10,1
2431,1,3,10,1
2432,1,3,10,1
2433,1,3,10,1
2434,1,3,10,1
2435,1,3,0,1
2436,1,3,10,1
2437,1,3,10,1
2438,3,3,0,1
2439,3,0,0,1
2440,3,3,0,1
2441,3,3,0,1
2442,3,3,0,1
2443,3,3,0,1
2444,2,2,0,2
2445,0,0,0,1
2446,3,3,9,1
2447,3,3,0,1
2448,3,3,0,1
2449,1,3,10,1
2450,1,3,0,1
2451,1,3,10,1
2452,1,1,0,1
2453,1,3,10,1
2454,1,3,10,1
2455,3,3,0,1
2456,3,3,9,1
2457,0,0,0,1
2458,2,2,0,2
2459,3,0,0,1
2460,1,3,10,1
2461,3,3,0,1
2462,3,3,0,1
2463,3,3,0,1
2464,3,3,0,1
2465,3,3,0,1
2466,3,3,0,1
2467,3,3,0,1
2468,3,3,0,1
2469,3,3,0,1
2470,3,3,0,1
2471,3,3,0,1
2472,1,3,10,1
2473,1,3,10,1
2474,1,3,10,1
2475,1,3,10,1
2476,1,3,10,1
2477,1,3,10,1
2478,1,3,10,1
2479,1,3,10,1
2480,1,1,0,1
2481,1,3,10,1
2482,1,3,10,1
2483,1,3,10,1
2484,1,3,10,1
2485,1,3,10,1
2486,1,3,10,1
2487,1,3,10,1
2488,1,3,0,1
2489,1,3,10,1
2490,1,3,10,1
2491,3,3,0,1
2492,3,3,0,1
2493,3,3,0,1
2494,3,3,0,1
2495,3,3,0,1
2496,3,3,0,1
2497,3,3,0,1
2498,3,3,0,1
2499,3,0,0,1
2500,3,3,0,1
2501,3,3,9,1
2502,0,0,0,1
2503,2,2,0,2
2504,3,0,0,1
2505,3,3,0,1
2506,3,3,0,1
2507,3,3,0,1
2508,3,3,0,1
2509,3,3,0,1
2510,3,3,0,1
2511,3,3,0,1
2512,1,3,0,1
2513,1,3,0,1
2514,1,3,10,1
2515,1,3,10,1
2516,1,3,0,1
2517,1,3,10,1
2518,1,1,0,1
2519,1,3,10,1
2520,1,3,0,1
2521,3,3,0,1
2522,1,3,0,1
2523,3,3,0,1
2524,3,3,0,1
2525,2,2,0,2
2526,0,0,0,1
2527,3,3,9,1
2528,3,3,0,1
2529,3,3,0,1
2530,3,3,0,1
2531,3,3,0,1
2532,3,3,0,1
2533,3,3,0,1
2534,1,3,0,1
2535,1,3,10,1
2536,1,3,0,1
2537,1,3,10,1
2538,1,3,10,1
2539,1,3,10,1
2540,1,3,10,1
2541,1,3,10,1
2542,1,3,0,1
2543,1,3,10,1
2544,1,3,10,1
2545,3,3,0,1
2546,3,3,0,1
2547,3,3,0,1
2548,1,3,0,1
2549,3,3,0,1
2550,0,0,0,1
2551,3,3,0,1
2552,3,3,0,1
2553,3,3,0,1
2554,3,3,0,1
2555,3,3,0,1
2556,1,3,10,1
2557,1,3,10,1
2558,1,3,0,1
2559,1,3,10,1
2560,1,3,10,1
2561,1,3,10,1
2562,3,3,9,1
2563,3,3,0,1
2564,3,3,0,1
2565,3,3,9,1
2566,0,0,0,1
2567,2,2,0,2
2568,3,0,0,1
2569,3,0,0,1
2570,3,3,0,1
2571,3,3,0,1
2572,3,3,0,1
2573,3,3,0,1
2574,3,3,0,1
2575,3,3,0,1
2576,1,3,10,1
2577,3,3,0,1
2578,3,3,0,1
2579,3,3,0,1
2580,3,3,0,1
2581,3,3,0,1
2582,3,3,0,1
2583,3,3,0,1
2584,3,3,0,1
2585,3,3,0,1
2586,1,3,10,1
2587,3,3,0,1
2588,1,3,10,1
2589,1,3,0,1
2590,1,3,10,1
2591,1,3,10,1
2592,3,3,0,1
2593,3,3,0,1
2594,3,3,0,1
2595,1,3,10,1
2596,1,3,10,1
2597,1,3,10,1
2598,1,3,10,1
2599,1,1,0,1
2600,1,3,10,1
2601,1,3,10,1
2602,1,3,10,1
2603,1,3,10,1
2604,1,3,10,1
2605,1,3,10,1
2606,1,3,10,1
2607,1,3,10,1
2608,2,2,0,2
2609,1,3,10,1
2610,1,3,10,1
2611,1,3,10,1
2612,1,3,10,1
2613,1,3,10,1
2614,1,1,0,1
2615,1,3,10,1
2616,3,3,0,1
2617,3,3,0,1
2618,3,3,0,1
2619,3,3,0,1
2620,3,3,0,1
2621,3,1,0,1
2622,3,3,0,1
2623,3,1,0,1
2624,1,1,0,1
2625,3,3,0,0
2626,3,3,0,1
2627,3,3,0,1
2628,3,3,0,1
2629,3,3,0,1
2630,3,3,0,1
2631,3,3,0,1
2632,3,3,0,1
2633,3,3,0,0
2634,3,3,0,1
2635,3,3,0,1
2636,3,3,0,1
2637,3,3,0,1
2638,3,3,0,1
2639,3,3,0,1
2640,3,3,0,1
2641,3,1,0,1
2642,1,1,0,1
2643,3,3,0,1
2644,3,3,0,1
2645,3,3,0,1
2646,3,3,0,1
2647,3,3,0,1
2648,3,3,0,1
2649,1,1,24,1
2650,3,3,0,1
2651,3,3,0,1
2652,3,3,0,1
2653,3,3,0,1
2654,3,3,0,1
2655,3,3,0,1
2656,3,3,0,1
2657,3,3,0,1
2658,3,3,0,1
2659,3,3,0,1
