DBSCAN,count,mean,std,min,25%,50%,75%,max
197,6.0,-0.05421862,0.0072823777408612626,-0.063613456,-0.06019455975,-0.0497612695,-0.0495101645,-0.049076939
198,6.0,-0.054533191499999994,0.0072818703839244965,-0.063944584,-0.0604925755,-0.050064803500000005,-0.04981921675,-0.049419104
199,6.0,-0.052695431499999994,0.0072824885515618,-0.062090268,-0.0586630935,-0.048238081,-0.0480200885,-0.047520637
200,9.0,0.022259063565368442,0.029894366357320103,-0.020931061,-0.014010487,0.039356304,0.041839764044158,0.045128969
201,9.0,0.02195491641543207,0.029887610868283992,-0.021184926,-0.014319539,0.0390251763115092,0.041519674,0.0448530285579351
202,9.0,0.02165567479711476,0.029878938937369027,-0.021405678,-0.01463963,0.038683011,0.0412106209039189,0.0445881261830975
203,9.0,0.015206037681189867,0.04208394515037698,-0.074750394,-0.015246698,0.03804283000482,0.0406145905605344,0.044091434
204,36.0,0.02388649612572457,0.02858283840771439,-0.020114279,-0.012873614249999998,0.04174042583466025,0.0443011486103569,0.047159886738812
205,9.0,0.022868584263199376,0.029910294409532846,-0.020412294,-0.013403419,0.040051673,0.0424689071843972,0.045669811
206,9.0,0.021368697,0.029874183756664435,-0.021637468,-0.014937645,0.03836292,0.040912606,0.044334261
207,45.0,0.019003462420320805,0.03115272556125646,-0.074750394,-0.016582247,0.037303311,0.0402613873940844,0.043815494
208,18.0,0.01910844212409986,0.028922705167816608,-0.023259995,-0.01766945075,0.036078137,0.038649898,0.042435794
209,9.0,0.018686560610213374,0.029794987823944335,-0.023569047,-0.017807421,0.0355041822459602,0.038075943,0.041828726
210,9.0,0.02844870388822709,0.029881842324636892,-0.015368111,-0.007553491,0.046144428,0.047987707,0.0507581439970219
211,27.0,0.027765190307288544,0.028705318563302135,-0.016416683,-0.008464092999999999,0.045835375,0.047689691,0.050482204
212,9.0,0.022547267555555556,0.029902995794852786,-0.020688234,-0.013712471,0.039676395,0.042137779,0.045393871
213,18.0,0.026823723950592855,0.02897275840227817,-0.016957526,-0.009300191250000001,0.044555013,0.046497631,0.049367407
214,9.0,0.026389578231084516,0.02985816928733149,-0.017189315,-0.009683748,0.043947945,0.0458905628593821,0.0488265641804982
215,9.0,0.026078072666666667,0.029845597573561436,-0.017465255,-0.009981763,0.04360578,0.04558151,0.048517511
216,9.0,0.025807038364618066,0.029883189776984273,-0.017741195,-0.010323929,0.0432636143089098,0.045415946,0.0482857218318715
217,9.0,0.025516381627408158,0.029898723522978427,-0.018006097,-0.010666094,0.042932486,0.0452172693233367,0.047976669
218,9.0,0.025219593111111115,0.029898666852908314,-0.018282037,-0.010964109,0.042590321,0.044908217,0.047733842
219,9.0,0.024921577666666663,0.02986835054257428,-0.018381376,-0.011306275,0.042248155,0.044599164,0.047435827
220,9.0,0.04119713040643786,0.0530392007008998,-0.019231271,-0.012222396,0.041265809,0.046652157,0.1209572733289704
