PC1,PC2,Cluster
-6.009940496100137,1.2045278387176181,3
-5.74606113875924,0.5366149510964063,3
0.3707247693757244,1.784009176962086,2
1.8904880016480203,-0.22467015850273547,2
-2.660525103679766,-14.69149501202908,1
2.5934901986885066,0.9557733391636476,2
1.6259978597575206,1.3825786201124644,2
-3.044992297412074,1.61584914221445,3
-3.4151972219517748,-5.051336404859923,1
1.374044950621095,0.6657762691227234,2
-0.9314013717643604,-1.353728995898574,1
3.63871491178125,1.8705298289563894,2
-1.1063331125254185,-3.0749115254923285,1
-0.4935953969944924,0.4031667797807646,2
-1.9772196470910313,-2.2099036869170763,1
1.3265009412963455,1.1345340075279586,2
2.4412663828234162,0.44848888121955865,2
0.6903174135638487,0.9694465575645849,2
0.1549116409013077,0.7138343271143719,2
0.6906949680292694,-1.161523402455209,1
3.502130188013591,1.4786490666595782,2
-7.295569032627611,1.28094673294497,3
0.7448257191223808,1.3022249892519993,2
2.241009227204732,2.122581769278429,2
-1.430996644043367,-2.4865193122242832,1
5.912479807347695,-6.742285141260792,0
-1.3001063605404999,1.1455750905652333,1
1.4817149616783065,0.8397365439743069,2
1.785927691542534,-0.3810302818437202,2
-2.6097463028945955,-14.98626176451237,1
3.095160646159662,-0.04405600769701279,2
-5.849407079803734,1.5660966756599,3
2.5168102160975367,0.12790761118346558,2
-2.051290227615469,0.898798900542223,1
-5.427397778733223,0.03532928725237658,3
-6.246069872222183,0.0900517958463966,3
2.6219579416029326,0.12792082594247906,2
2.0600071218526983,0.6104619280359265,2
-0.1349957996326341,1.4053683461589315,2
0.16057329079729266,1.371650717460192,2
2.207461450447691,-1.2442074132686254,2
2.8219925172027236,0.19343590837580327,2
-1.487752421728601,-3.1651860800114484,1
1.7263989838561915,0.6066196261713355,2
2.6592428416379144,1.5140265674942273,2
0.06620252855193107,0.6839161085523527,2
1.8361385338064569,-0.218722032421944,2
2.6400720403360576,-8.928939299671491,0
2.5577091565417045,0.22354281383409003,2
1.0026127947705612,1.301447854359516,2
-1.050418696142337,0.5983637209417123,2
-0.9196090505950217,-2.219983507230964,1
2.081563230549311,0.7586354223994621,2
1.4261210124181392,0.6644631124023483,2
3.501607003818506,-4.714855207583625,0
0.5624301038365714,1.086520492180115,2
0.4079268808288621,-0.6102555700845764,1
-2.0668375164757995,-3.3856076948462697,1
-1.1881859284581253,-0.2047966281511181,1
0.6470669286289837,2.052666995120168,2
2.3861346758009887,0.11537668927836851,2
-0.22691233479965559,-0.08871907684587138,1
2.549171858893974,0.6900627952421898,2
-0.8109785823346488,0.36061507224801304,2
-4.881894493114087,0.9520357645013713,3
0.15294194047943027,1.431487108924446,2
0.004447768148781103,0.054858806863598855,2
2.8801778602562975,0.73546454212447,2
2.984815022762152,1.0477794811422607,2
-1.0199662440663333,0.37021914717720145,1
