DBSCAN,count,mean,std,min,25%,50%,75%,max
208,18.0,-1.398869352,0.23205692662225252,-1.624388148,-1.624388148,-1.398869352,-1.173350556,-1.173350556
209,9.0,-1.038039279,0.0,-1.038039279,-1.038039279,-1.038039279,-1.038039279,-1.038039279
210,9.0,-0.632105447,0.0,-0.632105447,-0.632105447,-0.632105447,-0.632105447,-0.632105447
211,27.0,-1.133258326,0.07113221009774313,-1.203419729,-1.203419729,-1.15831597,-1.038039279,-1.038039279
212,9.0,-0.887693415,0.0,-0.887693415,-0.887693415,-0.887693415,-0.887693415,-0.887693415
213,18.0,0.1722449246567222,0.162439848403879,0.0143817676818919,0.0143817676818919,0.1722449246567222,0.3301080816315525,0.3301080816315525
214,9.0,1.8185321331085251,0.0,1.8185321331085251,1.8185321331085251,1.8185321331085251,1.8185321331085251,1.8185321331085251
215,9.0,0.3601772543886634,0.0,0.3601772543886634,0.3601772543886634,0.3601772543886634,0.3601772543886634,0.3601772543886634
216,9.0,0.630799809,0.0,0.630799809,0.630799809,0.630799809,0.630799809,0.630799809
217,9.0,2.0139817560297444,0.0,2.0139817560297444,2.0139817560297444,2.0139817560297444,2.0139817560297444,2.0139817560297444
218,9.0,2.5852960384148447,0.0,2.5852960384148447,2.5852960384148447,2.5852960384148447,2.5852960384148447,2.5852960384148447
219,9.0,1.908739651379859,0.0,1.908739651379859,1.908739651379859,1.908739651379859,1.908739651379859,1.908739651379859
220,9.0,-0.526863342,0.0,-0.526863342,-0.526863342,-0.526863342,-0.526863342,-0.526863342
221,9.0,0.4203155999028847,0.0,0.4203155999028847,0.4203155999028847,0.4203155999028847,0.4203155999028847,0.4203155999028847
222,9.0,-1.278592661,0.0,-1.278592661,-1.278592661,-1.278592661,-1.278592661,-1.278592661
223,6.0,0.0895547,0.0,0.0895547,0.0895547,0.0895547,0.0895547,0.0895547
224,6.0,0.0294163540604471,0.0,0.0294163540604471,0.0294163540604471,0.0294163540604471,0.0294163540604471,0.0294163540604471
225,6.0,1.1570103324520937,2.432376777795247e-16,1.1570103324520935,1.1570103324520935,1.1570103324520935,1.1570103324520935,1.1570103324520935
226,6.0,-0.28630996000000003,6.080941944488117e-17,-0.28630996,-0.28630996,-0.28630996,-0.28630996,-0.28630996
227,6.0,-0.5719671010000001,1.2161883888976234e-16,-0.571967101,-0.571967101,-0.571967101,-0.571967101,-0.571967101
228,30.0,0.3361219161829749,0.20756067552274918,0.0294163540604471,0.2549351497387765,0.2699697361173317,0.5556268773098819,0.5706614636884372
